timestamp,suburb,street_address,meter_id,flow_rate_lpm,liters_used,pressure_kpa,temperature_c,latitude,longitude
2025-03-30 08:01:38,Paddington,69 Waterworks Road,WM102265,5.69,0.09,202,17.8,-27.493826,153.002353
2025-03-30 08:02:46,South Brisbane,30 Vulture Street,WM102266,4.38,0.07,245,15.8,-27.466413,153.007602
2025-03-30 08:10:22,Paddington,68 Main Street,WM102267,15.69,0.26,206,17.9,-27.48709,153.014742
2025-03-30 08:02:42,Ashgrove,44 Boundary Street,WM102268,12.29,0.2,220,18.0,-27.486692,152.986442
2025-03-30 08:04:17,Toowong,10 Sylvan Road,WM102269,18.39,0.31,209,16.1,-27.477432,153.036926
2025-03-30 08:02:57,Milton,126 Vulture Street,WM102270,2.97,0.05,220,16.8,-27.478493,153.00808
2025-03-30 08:00:36,Paddington,28 Gladstone Road,WM102271,12.69,0.21,230,17.4,-27.494294,153.006226
2025-03-30 08:06:50,South Brisbane,137 Boundary Street,WM102272,4.2,0.07,226,16.5,-27.481267,152.997684
2025-03-30 08:09:30,West End,95 Main Street,WM102273,9.24,0.15,210,16.6,-27.463677,153.038517
2025-03-30 08:01:18,Milton,39 Main Street,WM102274,339.23,5.65,210,15.2,-27.465446,152.982926
2025-03-30 08:11:27,Fortitude Valley,52 Main Street,WM102275,16.51,0.28,236,15.1,-27.467087,153.041873
2025-03-30 08:12:03,Ashgrove,64 Vulture Street,WM102276,18.77,0.31,239,18.0,-27.466085,153.048939
2025-03-30 08:08:10,Milton,63 James Street,WM102277,0.99,0.02,225,15.1,-27.452111,152.99901
2025-03-30 08:03:35,Kangaroo Point,60 Gladstone Road,WM102278,17.44,0.29,206,15.1,-27.471246,152.997997
2025-03-30 08:03:43,Fortitude Valley,113 James Street,WM102279,11.62,0.19,227,15.9,-27.467271,153.007679
2025-03-30 08:10:41,South Brisbane,48 Boundary Street,WM102280,6.37,0.11,243,17.6,-27.464561,153.025763
2025-03-30 08:07:37,Highgate Hill,108 Main Street,WM102281,4.3,0.07,214,15.6,-27.452592,153.048495
2025-03-30 08:08:37,South Brisbane,128 Moray Street,WM102282,11.63,0.19,205,15.9,-27.492507,153.033553
2025-03-30 08:10:15,Highgate Hill,116 Waterworks Road,WM102283,3.84,0.06,243,15.4,-27.49555,153.006723
2025-03-30 08:03:27,West End,74 Latrobe Terrace,WM102284,568.89,9.48,205,16.4,-27.486781,153.019602
2025-03-30 08:02:10,Paddington,43 Vulture Street,WM102285,0.32,0.01,228,15.9,-27.459883,153.00246
2025-03-30 08:07:12,Kangaroo Point,20 Latrobe Terrace,WM102286,7.47,0.12,220,15.0,-27.47946,153.038788
2025-03-30 08:05:31,Ashgrove,50 Gladstone Road,WM102287,17.42,0.29,239,17.9,-27.47015,153.02599
2025-03-30 08:08:54,New Farm,141 Moray Street,WM102288,6.73,0.11,203,17.2,-27.451668,153.046146
2025-03-30 08:05:52,New Farm,73 Park Road,WM102289,4.01,0.07,222,15.7,-27.486511,153.009865
2025-03-30 08:09:28,Highgate Hill,34 Waterworks Road,WM102290,10.43,0.17,200,16.5,-27.480804,152.98969
2025-03-30 08:01:20,Kangaroo Point,94 Gladstone Road,WM102291,2.82,0.05,241,15.1,-27.471855,153.030169
2025-03-30 08:03:46,Fortitude Valley,134 Waterworks Road,WM102292,2.06,0.03,250,16.9,-27.496616,152.997317
2025-03-30 08:14:21,Toowong,17 James Street,WM102293,0.88,0.01,249,15.2,-27.489715,152.999765
2025-03-30 08:02:50,South Brisbane,2 Sylvan Road,WM102294,18.22,0.3,244,17.3,-27.463746,153.016836
2025-03-30 08:04:11,Paddington,17 Sylvan Road,WM102295,14.49,0.24,237,17.5,-27.484388,153.026401
2025-03-30 08:10:32,Ashgrove,57 Vulture Street,WM102296,0.23,0.0,234,16.3,-27.470829,153.000613
2025-03-30 08:09:50,Kangaroo Point,144 Sylvan Road,WM102297,2.44,0.04,205,15.1,-27.486056,153.024353
2025-03-30 08:00:55,Kangaroo Point,150 Vulture Street,WM102298,7.65,0.13,227,15.7,-27.485489,153.035198
2025-03-30 08:04:18,Highgate Hill,93 Waterworks Road,WM102299,8.19,0.14,227,16.1,-27.464545,152.982552
2025-03-30 08:11:00,Ashgrove,135 Sylvan Road,WM102300,1.56,0.03,218,15.3,-27.48267,153.00926
2025-03-30 08:05:23,Milton,115 Gladstone Road,WM102301,13.73,0.23,209,15.7,-27.458732,153.048341
2025-03-30 08:06:02,Toowong,115 Gladstone Road,WM102302,19.58,0.33,239,17.8,-27.485889,152.994045
2025-03-30 08:14:38,Paddington,115 Main Street,WM102303,17.76,0.3,220,15.8,-27.490305,152.98152
2025-03-30 08:04:34,Highgate Hill,20 Latrobe Terrace,WM102304,12.64,0.21,221,16.4,-27.469332,153.033266
2025-03-30 08:11:59,West End,56 Park Road,WM102305,12.58,0.21,205,15.6,-27.497661,153.003435
2025-03-30 08:05:56,Fortitude Valley,97 Moray Street,WM102306,4.88,0.08,208,17.8,-27.471395,153.000675
2025-03-30 08:01:04,New Farm,19 Latrobe Terrace,WM102307,8.2,0.14,239,15.8,-27.471557,152.983455
2025-03-30 08:12:18,New Farm,9 James Street,WM102308,12.07,0.2,237,16.2,-27.486764,153.047727
2025-03-30 08:07:20,Kangaroo Point,103 Sylvan Road,WM102309,1.1,0.02,239,16.1,-27.452326,152.993944
2025-03-30 08:12:48,West End,47 Sylvan Road,WM102310,8.33,0.14,207,15.8,-27.496705,153.044755
2025-03-30 08:01:12,Paddington,139 Park Road,WM102311,11.06,0.18,216,16.5,-27.457242,153.028718
2025-03-30 08:05:17,Toowong,39 James Street,WM102312,6.07,0.1,221,15.0,-27.480883,153.048572
2025-03-30 08:09:27,Toowong,49 Moray Street,WM102313,8.66,0.14,249,17.8,-27.486465,152.998672
2025-03-30 08:05:05,Paddington,99 Park Road,WM102314,3.5,0.06,234,16.7,-27.458982,152.996992
2025-03-30 08:00:20,Highgate Hill,29 Latrobe Terrace,WM102315,10.14,0.17,247,16.5,-27.467661,153.038508
2025-03-30 08:04:28,West End,134 Waterworks Road,WM102316,0.93,0.02,220,17.7,-27.462884,153.003561
2025-03-30 08:04:23,Fortitude Valley,92 James Street,WM102317,5.6,0.09,228,17.4,-27.485502,152.992567
2025-03-30 08:10:49,Highgate Hill,127 Vulture Street,WM102318,18.74,0.31,215,16.6,-27.470517,153.011436
2025-03-30 08:12:14,New Farm,86 Park Road,WM102319,18.71,0.31,204,17.4,-27.478028,153.048749
2025-03-30 08:14:22,Milton,135 Latrobe Terrace,WM102320,9.24,0.15,240,17.1,-27.471415,153.022329
2025-03-30 08:01:15,Milton,50 Sylvan Road,WM102321,17.52,0.29,222,15.4,-27.479593,152.982787
2025-03-30 08:08:03,South Brisbane,114 Latrobe Terrace,WM102322,14.77,0.25,239,16.2,-27.455262,153.042837
2025-03-30 08:03:57,Ashgrove,148 Vulture Street,WM102323,1.39,0.02,232,16.6,-27.486488,153.029272
2025-03-30 08:13:37,Kangaroo Point,15 Vulture Street,WM102324,14.16,0.24,216,15.5,-27.489488,153.041293
2025-03-30 08:02:11,Toowong,43 Park Road,WM102325,12.47,0.21,243,15.3,-27.478064,153.049276
2025-03-30 08:08:12,Highgate Hill,33 Latrobe Terrace,WM102326,15.24,0.25,211,16.1,-27.462518,153.001168
2025-03-30 08:01:53,New Farm,44 Main Street,WM102327,11.02,0.18,220,16.8,-27.496509,153.017396
2025-03-30 08:05:58,Ashgrove,32 Latrobe Terrace,WM102328,15.34,0.26,212,15.2,-27.482653,153.017141
2025-03-30 08:00:06,Paddington,102 Waterworks Road,WM102329,1.84,0.03,244,17.9,-27.492941,153.018928
2025-03-30 08:08:30,Kangaroo Point,43 Latrobe Terrace,WM102330,10.37,0.17,219,17.2,-27.470621,153.009511
2025-03-30 08:03:42,South Brisbane,38 Main Street,WM102331,2.73,0.05,225,18.0,-27.455069,153.017882
2025-03-30 08:12:07,Toowong,18 Moray Street,WM102332,5.53,0.09,227,15.2,-27.463849,152.995408
2025-03-30 08:07:30,Highgate Hill,50 Moray Street,WM102333,6.99,0.12,211,17.3,-27.492979,153.02083
2025-03-30 08:11:29,Fortitude Valley,124 Main Street,WM102334,18.58,0.31,223,17.2,-27.490126,152.984693
2025-03-30 08:10:17,Paddington,54 Main Street,WM102335,9.07,0.15,202,16.2,-27.493921,153.004821
2025-03-30 08:10:04,Ashgrove,97 Moray Street,WM102336,0.99,0.02,204,15.7,-27.451691,153.007127
2025-03-30 08:11:39,New Farm,118 James Street,WM102337,15.07,0.25,206,15.4,-27.453469,153.025696
2025-03-30 08:00:42,Kangaroo Point,110 Latrobe Terrace,WM102338,6.55,0.11,217,16.2,-27.466545,153.024987
2025-03-30 08:13:47,Kangaroo Point,91 Main Street,WM102339,244.91,4.08,227,15.9,-27.468584,153.011343
2025-03-30 08:10:43,Highgate Hill,24 Vulture Street,WM102340,13.93,0.23,240,17.7,-27.496818,153.020501
2025-03-30 08:04:30,Toowong,67 Park Road,WM102341,19.78,0.33,248,17.7,-27.494505,153.015989
2025-03-30 08:06:43,Paddington,42 Boundary Street,WM102342,6.28,0.1,233,15.1,-27.471504,153.013912
2025-03-30 08:10:54,South Brisbane,39 James Street,WM102343,5.99,0.1,206,16.1,-27.46674,153.00376
2025-03-30 08:13:51,West End,15 Park Road,WM102344,0.29,0.0,217,17.2,-27.478335,153.043023
2025-03-30 08:02:21,West End,62 Gladstone Road,WM102345,16.74,0.28,244,16.5,-27.464949,152.984308
2025-03-30 08:12:10,South Brisbane,142 Latrobe Terrace,WM102346,2.45,0.04,218,15.9,-27.452212,153.007095
2025-03-30 08:08:06,South Brisbane,89 Park Road,WM102347,6.68,0.11,234,16.6,-27.48001,153.010214
2025-03-30 08:07:34,New Farm,101 Waterworks Road,WM102348,7.98,0.13,212,18.0,-27.472659,152.984225
2025-03-30 08:08:39,Ashgrove,52 Waterworks Road,WM102349,12.41,0.21,206,16.6,-27.499893,152.991667
2025-03-30 08:01:21,New Farm,74 Boundary Street,WM102350,6.1,0.1,250,17.3,-27.489501,153.017527
2025-03-30 08:14:43,Toowong,29 Vulture Street,WM102351,2.81,0.05,203,15.8,-27.48911,152.992657
2025-03-30 08:02:06,Paddington,20 Boundary Street,WM102352,4.54,0.08,221,17.9,-27.450038,153.028666
2025-03-30 08:07:39,Paddington,1 Sylvan Road,WM102353,1.06,0.02,205,15.5,-27.455865,153.009136
2025-03-30 08:11:42,New Farm,91 Gladstone Road,WM102354,19.31,0.32,208,16.4,-27.451421,153.039154
2025-03-30 08:11:33,Highgate Hill,127 Latrobe Terrace,WM102355,7.77,0.13,235,17.4,-27.467646,153.036077
2025-03-30 08:00:05,Kangaroo Point,61 Main Street,WM102356,9.82,0.16,232,17.2,-27.465191,153.000005
2025-03-30 08:04:47,Toowong,60 Latrobe Terrace,WM102357,5.36,0.09,213,16.6,-27.460216,153.039502
2025-03-30 08:04:04,West End,80 Moray Street,WM102358,272.99,4.55,227,15.4,-27.459033,153.031994
2025-03-30 08:03:21,Paddington,110 James Street,WM102359,1.37,0.02,228,15.1,-27.496183,152.996632
2025-03-30 08:07:38,Paddington,117 Moray Street,WM102360,8.22,0.14,211,17.1,-27.452195,152.993396
2025-03-30 08:00:22,South Brisbane,46 Gladstone Road,WM102361,7.93,0.13,222,15.5,-27.466383,153.011133
2025-03-30 08:04:04,Kangaroo Point,87 Latrobe Terrace,WM102362,11.84,0.2,205,15.3,-27.497292,153.018639
2025-03-30 08:01:29,Highgate Hill,112 Latrobe Terrace,WM102363,3.21,0.05,245,17.9,-27.479715,153.005581
2025-03-30 08:02:36,Milton,118 Moray Street,WM102364,0.23,0.0,248,17.9,-27.477551,153.019736
2025-03-30 08:08:48,West End,6 Vulture Street,WM102365,10.32,0.17,236,17.9,-27.49161,152.980974
2025-03-30 08:12:35,New Farm,46 Sylvan Road,WM102366,7.5,0.12,243,15.7,-27.477016,153.043581
2025-03-30 08:13:36,Ashgrove,21 Gladstone Road,WM102367,4.84,0.08,227,16.8,-27.481933,152.994194
2025-03-30 08:12:53,New Farm,108 Moray Street,WM102368,5.16,0.09,235,15.5,-27.483434,153.034817
2025-03-30 08:09:31,West End,99 James Street,WM102369,8.28,0.14,219,16.7,-27.473509,152.991882
2025-03-30 08:11:34,Paddington,21 Vulture Street,WM102370,9.01,0.15,245,17.4,-27.476909,153.029723
2025-03-30 08:04:44,Milton,80 Waterworks Road,WM102371,6.65,0.11,240,16.8,-27.464958,153.039589
2025-03-30 08:08:34,South Brisbane,89 Park Road,WM102372,12.98,0.22,230,15.8,-27.492203,152.986608
2025-03-30 08:01:11,Paddington,122 Boundary Street,WM102373,11.6,0.19,208,16.7,-27.478389,153.038012
2025-03-30 08:10:13,Toowong,133 Gladstone Road,WM102374,14.89,0.25,250,17.9,-27.46444,153.000156
2025-03-30 08:07:46,Highgate Hill,125 James Street,WM102375,3.29,0.05,227,15.2,-27.491304,153.023956
2025-03-30 08:02:17,Fortitude Valley,127 James Street,WM102376,8.19,0.14,235,16.1,-27.483721,153.041736
2025-03-30 08:00:12,Milton,132 Park Road,WM102377,15.51,0.26,233,17.7,-27.499562,152.981352
2025-03-30 08:02:26,Paddington,58 Main Street,WM102378,3.56,0.06,239,15.2,-27.487393,152.996709
2025-03-30 08:01:06,Kangaroo Point,9 Vulture Street,WM102379,16.92,0.28,250,17.4,-27.479789,152.999615
2025-03-30 08:07:44,Paddington,120 Gladstone Road,WM102380,12.73,0.21,209,17.1,-27.474803,152.988782
2025-03-30 08:12:52,New Farm,73 Latrobe Terrace,WM102381,14.16,0.24,230,18.0,-27.485109,153.025135
2025-03-30 08:04:02,Milton,53 Sylvan Road,WM102382,16.25,0.27,244,15.5,-27.460876,153.018132
2025-03-30 08:11:10,Ashgrove,141 Gladstone Road,WM102383,6.09,0.1,244,15.1,-27.453287,153.031463
2025-03-30 08:06:17,Fortitude Valley,105 Main Street,WM102384,15.88,0.26,245,16.6,-27.493302,153.007744
2025-03-30 08:07:02,Highgate Hill,150 Vulture Street,WM102385,5.09,0.08,245,18.0,-27.455898,153.000298
2025-03-30 08:00:18,Kangaroo Point,137 Sylvan Road,WM102386,6.31,0.11,250,16.4,-27.499968,153.031081
2025-03-30 08:14:34,Toowong,143 Boundary Street,WM102387,4.22,0.07,224,16.2,-27.45561,152.999872
2025-03-30 08:10:41,Milton,112 Moray Street,WM102388,4.47,0.07,224,17.1,-27.48991,153.022134
2025-03-30 08:08:52,New Farm,119 Main Street,WM102389,1.4,0.02,206,17.0,-27.477852,152.988232
2025-03-30 08:12:30,South Brisbane,119 Boundary Street,WM102390,13.93,0.23,220,15.2,-27.490335,153.04459
2025-03-30 08:10:47,New Farm,122 Sylvan Road,WM102391,12.08,0.2,223,17.6,-27.487836,153.027901
2025-03-30 08:13:44,New Farm,43 Vulture Street,WM102392,17.29,0.29,240,15.1,-27.465183,152.999369
2025-03-30 08:03:52,Fortitude Valley,149 Vulture Street,WM102393,12.37,0.21,226,16.2,-27.466239,153.03504
2025-03-30 08:10:27,West End,111 Moray Street,WM102394,13.0,0.22,229,15.5,-27.49691,153.023508
2025-03-30 08:11:48,Toowong,78 Moray Street,WM102395,13.14,0.22,208,17.7,-27.456553,153.045395
2025-03-30 08:04:31,Kangaroo Point,80 Moray Street,WM102396,16.07,0.27,205,16.3,-27.462125,153.029623
2025-03-30 08:14:06,South Brisbane,136 Gladstone Road,WM102397,5.05,0.08,249,16.0,-27.456014,153.025637
2025-03-30 08:11:21,Milton,98 Main Street,WM102398,4.95,0.08,220,16.7,-27.488045,153.002467
2025-03-30 08:08:52,New Farm,44 James Street,WM102399,7.81,0.13,204,15.7,-27.456895,153.04432
2025-03-30 08:12:34,Paddington,105 Gladstone Road,WM102400,6.93,0.12,225,16.3,-27.463509,152.981065
2025-03-30 08:01:33,Toowong,65 James Street,WM102401,14.84,0.25,214,16.9,-27.46177,153.021782
2025-03-30 08:05:19,West End,57 Waterworks Road,WM102402,7.07,0.12,243,16.2,-27.492586,153.032247
2025-03-30 08:08:36,South Brisbane,74 Boundary Street,WM102403,0.49,0.01,249,16.0,-27.470556,152.993568
2025-03-30 08:07:53,Toowong,75 Gladstone Road,WM102404,19.31,0.32,242,16.6,-27.456103,152.989109
2025-03-30 08:03:26,Ashgrove,36 Moray Street,WM102405,9.93,0.17,231,15.0,-27.481357,153.021967
2025-03-30 08:08:47,Paddington,38 James Street,WM102406,0.71,0.01,201,16.7,-27.459367,153.007197
2025-03-30 08:14:35,Highgate Hill,137 Main Street,WM102407,3.71,0.06,244,17.6,-27.498327,152.997406
2025-03-30 08:06:02,Fortitude Valley,67 James Street,WM102408,7.81,0.13,236,16.3,-27.459757,152.984675
2025-03-30 08:13:57,South Brisbane,20 Latrobe Terrace,WM102409,18.04,0.3,246,16.3,-27.464404,153.022737
2025-03-30 08:03:56,South Brisbane,20 Moray Street,WM102410,230.07,3.83,230,16.5,-27.480363,152.9807
2025-03-30 08:05:01,South Brisbane,108 Moray Street,WM102411,7.32,0.12,224,16.4,-27.451401,153.009008
2025-03-30 08:14:49,Highgate Hill,123 Boundary Street,WM102412,13.18,0.22,202,16.2,-27.470983,152.980731
2025-03-30 08:02:34,Toowong,34 Moray Street,WM102413,11.45,0.19,233,15.1,-27.484231,153.010102
2025-03-30 08:00:17,Toowong,49 Boundary Street,WM102414,980.96,16.35,215,17.7,-27.45583,153.040382
2025-03-30 08:13:50,Milton,70 Boundary Street,WM102415,7.72,0.13,237,17.7,-27.485097,153.046268
2025-03-30 08:03:09,South Brisbane,131 James Street,WM102416,5.53,0.09,234,16.5,-27.498913,153.002143
2025-03-30 08:07:22,West End,42 Vulture Street,WM102417,2.51,0.04,231,16.7,-27.465526,153.024952
2025-03-30 08:04:08,Toowong,133 Main Street,WM102418,2.7,0.05,244,15.5,-27.456958,153.010872
2025-03-30 08:00:18,Fortitude Valley,4 Boundary Street,WM102419,12.56,0.21,225,16.9,-27.473125,153.0178
2025-03-30 08:05:48,Milton,71 Main Street,WM102420,5.57,0.09,240,16.2,-27.494003,152.994953
2025-03-30 08:00:44,New Farm,128 Sylvan Road,WM102421,12.55,0.21,229,16.9,-27.473615,152.987399
2025-03-30 08:04:31,Toowong,50 Boundary Street,WM102422,2.28,0.04,207,16.4,-27.481954,153.040635
2025-03-30 08:11:40,West End,88 Sylvan Road,WM102423,10.06,0.17,203,17.5,-27.463928,153.023459
2025-03-30 08:01:15,Fortitude Valley,34 Boundary Street,WM102424,7.72,0.13,207,16.1,-27.490486,153.037188
2025-03-30 08:08:15,Highgate Hill,42 James Street,WM102425,10.99,0.18,238,17.5,-27.458374,153.021364
2025-03-30 08:10:14,Paddington,15 James Street,WM102426,3.11,0.05,236,16.8,-27.466743,153.019502
2025-03-30 08:03:58,New Farm,36 Sylvan Road,WM102427,5.07,0.08,202,17.8,-27.489482,153.000451
2025-03-30 08:05:57,South Brisbane,122 Moray Street,WM102428,18.0,0.3,221,17.4,-27.485788,153.031446
2025-03-30 08:14:55,Highgate Hill,69 Boundary Street,WM102429,3.58,0.06,240,15.7,-27.485533,153.002603
2025-03-30 08:03:11,Kangaroo Point,88 Latrobe Terrace,WM102430,6.37,0.11,207,17.8,-27.479842,153.030016
2025-03-30 08:13:51,Milton,64 Park Road,WM102431,2.54,0.04,211,17.0,-27.472971,153.024916
2025-03-30 08:00:30,West End,132 Boundary Street,WM102432,5.25,0.09,214,15.4,-27.487986,152.997397
2025-03-30 08:03:16,Toowong,96 James Street,WM102433,9.22,0.15,237,17.3,-27.498325,153.015751
2025-03-30 08:00:39,Kangaroo Point,150 James Street,WM102434,7.23,0.12,228,16.2,-27.472427,152.998227
2025-03-30 08:07:23,Kangaroo Point,107 James Street,WM102435,7.52,0.13,221,16.0,-27.467644,152.994931
2025-03-30 08:04:44,Milton,138 Park Road,WM102436,14.56,0.24,245,16.0,-27.451208,153.048218
2025-03-30 08:03:02,Ashgrove,80 Sylvan Road,WM102437,18.58,0.31,215,16.0,-27.495214,152.980831
2025-03-30 08:03:14,Fortitude Valley,14 Sylvan Road,WM102438,7.24,0.12,230,16.5,-27.493851,152.990477
2025-03-30 08:10:05,Ashgrove,82 Main Street,WM102439,10.37,0.17,217,16.4,-27.48922,153.041387
2025-03-30 08:14:47,Fortitude Valley,77 Latrobe Terrace,WM102440,14.58,0.24,229,16.7,-27.477796,153.04387
2025-03-30 08:03:48,Ashgrove,106 Boundary Street,WM102441,17.95,0.3,238,17.1,-27.450098,153.035101
2025-03-30 08:08:15,South Brisbane,73 Latrobe Terrace,WM102442,15.51,0.26,224,16.8,-27.482824,153.016779
2025-03-30 08:05:20,Milton,101 Park Road,WM102443,18.63,0.31,248,15.4,-27.496543,153.046819
2025-03-30 08:11:05,Ashgrove,140 Gladstone Road,WM102444,5.23,0.09,200,17.8,-27.48329,152.989335
2025-03-30 08:02:04,Milton,80 Vulture Street,WM102445,15.93,0.27,250,17.5,-27.466968,153.043226
2025-03-30 08:13:11,South Brisbane,1 Main Street,WM102446,1.84,0.03,216,15.8,-27.466015,153.018412
2025-03-30 08:05:16,Fortitude Valley,8 Vulture Street,WM102447,1.41,0.02,217,17.3,-27.484897,153.006755
2025-03-30 08:00:47,Ashgrove,130 Moray Street,WM102448,420.48,7.01,225,15.2,-27.496886,153.022841
2025-03-30 08:13:52,Toowong,133 Vulture Street,WM102449,14.2,0.24,234,16.3,-27.475501,153.028147
2025-03-30 08:08:42,Toowong,5 Moray Street,WM102450,1.0,0.02,240,16.5,-27.468064,152.998112
2025-03-30 08:07:23,South Brisbane,71 Gladstone Road,WM102451,11.49,0.19,242,16.2,-27.479186,152.986001
2025-03-30 08:06:23,Kangaroo Point,61 Sylvan Road,WM102452,3.81,0.06,241,15.2,-27.473738,152.997774
2025-03-30 08:01:12,Ashgrove,141 Latrobe Terrace,WM102453,5.72,0.1,246,15.4,-27.458192,152.991463
2025-03-30 08:03:04,Paddington,138 James Street,WM102454,13.49,0.22,239,15.7,-27.493,153.02031
2025-03-30 08:03:36,Highgate Hill,95 Sylvan Road,WM102455,14.2,0.24,214,17.4,-27.457489,152.992375
2025-03-30 08:14:16,Highgate Hill,51 Main Street,WM102456,10.91,0.18,241,15.0,-27.45357,153.028065
2025-03-30 08:04:37,West End,2 Park Road,WM102457,0.85,0.01,215,16.2,-27.492853,153.031975
2025-03-30 08:10:46,Highgate Hill,95 Moray Street,WM102458,7.35,0.12,219,15.4,-27.487159,153.006748
2025-03-30 08:02:06,Kangaroo Point,35 Moray Street,WM102459,1.37,0.02,206,15.8,-27.452571,153.003083
2025-03-30 08:01:15,New Farm,53 James Street,WM102460,16.75,0.28,226,15.4,-27.48193,152.983559
2025-03-30 08:11:28,New Farm,122 James Street,WM102461,0.57,0.01,207,17.0,-27.464697,153.038284
2025-03-30 08:13:33,Ashgrove,18 Vulture Street,WM102462,7.95,0.13,209,17.4,-27.48795,153.042057
2025-03-30 08:01:35,Toowong,95 Moray Street,WM102463,3.3,0.06,223,15.7,-27.466932,152.983866
2025-03-30 08:14:26,Ashgrove,93 Boundary Street,WM102464,19.77,0.33,250,17.8,-27.466342,152.998127
2025-03-30 08:05:53,Ashgrove,33 Main Street,WM102465,10.27,0.17,248,15.5,-27.475177,153.03239
2025-03-30 08:11:56,South Brisbane,68 Latrobe Terrace,WM102466,3.2,0.05,202,15.1,-27.483423,153.045471
2025-03-30 08:12:54,New Farm,130 Boundary Street,WM102467,10.37,0.17,205,16.9,-27.473985,152.984605
2025-03-30 08:06:54,Paddington,135 Park Road,WM102468,2.21,0.04,224,15.3,-27.456294,153.012797
2025-03-30 08:09:59,Paddington,67 Latrobe Terrace,WM102469,1.74,0.03,222,16.3,-27.482601,153.02238
2025-03-30 08:08:06,South Brisbane,136 Park Road,WM102470,8.21,0.14,230,16.5,-27.465952,153.038121
2025-03-30 08:05:14,West End,61 Boundary Street,WM102471,18.52,0.31,246,17.0,-27.494233,152.981484
2025-03-30 08:04:36,Highgate Hill,75 Main Street,WM102472,10.72,0.18,236,16.8,-27.490196,152.982463
2025-03-30 08:01:27,New Farm,21 Latrobe Terrace,WM102473,10.65,0.18,227,15.6,-27.450738,153.039536
2025-03-30 08:03:15,Fortitude Valley,21 Boundary Street,WM102474,11.72,0.2,222,15.3,-27.471535,153.016532
2025-03-30 08:10:26,Fortitude Valley,56 Boundary Street,WM102475,11.51,0.19,231,16.7,-27.475662,153.016085
2025-03-30 08:06:41,New Farm,69 Gladstone Road,WM102476,8.41,0.14,241,17.1,-27.472493,153.048415
2025-03-30 08:02:13,Toowong,94 Main Street,WM102477,8.71,0.15,220,17.7,-27.478035,152.982462
2025-03-30 08:04:11,West End,55 Gladstone Road,WM102478,13.35,0.22,202,16.2,-27.488999,153.040433
2025-03-30 08:01:49,New Farm,116 Boundary Street,WM102479,3.43,0.06,238,16.0,-27.493573,153.029669
2025-03-30 08:09:55,West End,91 Vulture Street,WM102480,8.73,0.15,221,16.3,-27.481135,153.006117
2025-03-30 08:10:30,South Brisbane,137 James Street,WM102481,9.4,0.16,215,15.3,-27.479172,152.999854
2025-03-30 08:06:31,Kangaroo Point,144 James Street,WM102482,3.16,0.05,220,16.5,-27.469346,153.027941
2025-03-30 08:08:40,Milton,108 Waterworks Road,WM102483,14.88,0.25,247,17.3,-27.495695,153.044259
2025-03-30 08:01:16,Kangaroo Point,40 James Street,WM102484,2.33,0.04,219,16.8,-27.484825,153.0445
2025-03-30 08:08:39,New Farm,14 Waterworks Road,WM102485,8.05,0.13,237,16.8,-27.488436,152.989548
2025-03-30 08:03:28,Ashgrove,142 Latrobe Terrace,WM102486,8.02,0.13,231,16.1,-27.499204,153.04813
2025-03-30 08:13:17,Ashgrove,58 Vulture Street,WM102487,16.61,0.28,208,16.5,-27.453862,152.983407
2025-03-30 08:14:57,Fortitude Valley,50 Park Road,WM102488,10.99,0.18,214,17.8,-27.45272,153.024826
2025-03-30 08:03:37,West End,74 Boundary Street,WM102489,15.48,0.26,218,15.8,-27.456468,153.016856
2025-03-30 08:00:11,Highgate Hill,135 Boundary Street,WM102490,8.74,0.15,221,16.5,-27.465991,153.049577
2025-03-30 08:01:59,New Farm,73 Waterworks Road,WM102491,436.4,7.27,218,17.7,-27.473751,152.984823
2025-03-30 08:01:59,Milton,66 Main Street,WM102492,15.0,0.25,206,16.5,-27.454,153.013057
2025-03-30 08:08:47,Milton,82 Moray Street,WM102493,8.35,0.14,208,15.4,-27.473104,153.016383
2025-03-30 08:07:26,Ashgrove,46 Moray Street,WM102494,9.19,0.15,250,16.3,-27.468568,152.996665
2025-03-30 08:11:33,South Brisbane,141 Waterworks Road,WM102495,8.17,0.14,214,16.0,-27.462215,153.000183
2025-03-30 08:00:55,Kangaroo Point,48 Waterworks Road,WM102496,3.46,0.06,231,15.1,-27.477149,153.015939
2025-03-30 08:11:35,Highgate Hill,25 Gladstone Road,WM102497,16.82,0.28,213,16.9,-27.487463,153.003432
2025-03-30 08:13:13,West End,40 Park Road,WM102498,2.5,0.04,207,16.8,-27.476083,153.034615
2025-03-30 08:01:56,Kangaroo Point,96 Vulture Street,WM102499,5.52,0.09,217,15.6,-27.480906,153.011779
2025-03-30 08:02:18,Highgate Hill,82 Boundary Street,WM102500,3.4,0.06,240,15.4,-27.475362,153.018584
2025-03-30 08:08:24,Milton,127 Boundary Street,WM102501,13.38,0.22,200,16.6,-27.47072,153.028734
2025-03-30 08:01:23,Paddington,146 Moray Street,WM102502,10.74,0.18,246,15.6,-27.473608,152.993636
2025-03-30 08:00:27,New Farm,6 Boundary Street,WM102503,4.22,0.07,222,15.3,-27.469203,153.033355
2025-03-30 08:02:23,Ashgrove,122 Main Street,WM102504,4.81,0.08,200,16.2,-27.485406,152.99861
